mol_file,atom1_idx,element,mol_vol,vbur
mol_0014_0001.xyz,43,H,295.53,32.838
mol_0015_0001.xyz,40,H,285.21,44.361
mol_0016_0001.xyz,34,H,277.66,34.665
mol_0017_0001.xyz,35,H,340.206,41.702
mol_0020_0001.xyz,38,H,297.006,32.686
mol_0023_0001.xyz,39,H,325.801,29.531
mol_0027_0001.xyz,34,H,275.965,26.622
mol_0029_0001.xyz,44,H,280.221,28.693
mol_0034_0001.xyz,38,H,372.069,38.956
mol_0035_0001.xyz,41,H,275.736,28.217
mol_0038_0001.xyz,40,H,284.592,25.321
mol_0040_0001.xyz,15,H,174.673,31.016
mol_0041_0001.xyz,34,H,234.186,25.72
mol_0044_0001.xyz,36,H,298.511,50.026
mol_0045_0001.xyz,26,H,196.755,29.399
mol_0046_0001.xyz,38,H,287.535,39.568
mol_0047_0001.xyz,33,H,302.739,40.452
mol_0048_0001.xyz,41,H,226.412,32.219
mol_0050_0001.xyz,42,H,301.325,37.272
mol_0051_0001.xyz,38,H,289.521,39.078
mol_0055_0001.xyz,40,H,294.834,26.661
mol_0056_0001.xyz,33,H,258.237,30.127
mol_0057_0001.xyz,23,H,194.774,42.353
mol_0058_0001.xyz,34,H,294.915,40.855
mol_0059_0001.xyz,34,H,290.956,38.757
mol_0061_0001.xyz,20,H,195.098,26.645
mol_0062_0001.xyz,32,H,191.12,31.382
mol_0064_0001.xyz,34,H,333.772,34.704
mol_0065_0001.xyz,38,H,345.127,34.254
mol_0066_0001.xyz,35,H,290.524,31.146
mol_0067_0001.xyz,38,H,376.787,28.692
mol_0069_0001.xyz,44,H,308.664,29.495
mol_0070_0001.xyz,45,H,287.142,42.716
mol_0073_0001.xyz,42,H,267.303,40.081
mol_0075_0001.xyz,22,H,274.46,28.881
mol_0078_0001.xyz,46,H,257.688,41.973
mol_0080_0001.xyz,30,H,283.118,42.225
mol_0083_0001.xyz,34,H,267.559,34.129
mol_0084_0001.xyz,28,H,316.767,23.865
mol_0085_0001.xyz,39,H,298.266,46.769
mol_0086_0001.xyz,30,H,279.008,29.773
mol_0088_0001.xyz,26,H,217.312,37.704
mol_0089_0001.xyz,35,H,226.996,51.279
mol_0091_0001.xyz,42,H,288.092,34.969
mol_0092_0001.xyz,39,H,286.984,26.639
mol_0094_0001.xyz,44,H,296.268,37.52
mol_0097_0001.xyz,36,H,291.086,30.719
mol_0099_0001.xyz,34,H,360.644,27.129
mol_0102_0001.xyz,32,H,253.428,42.294
mol_0105_0001.xyz,30,H,280.85,35.331
mol_0107_0001.xyz,29,H,204.222,30.847
mol_0108_0001.xyz,34,H,365.869,33.565
mol_0109_0001.xyz,34,H,248.74,39.065
mol_0113_0001.xyz,40,H,368.359,44.535
mol_0115_0001.xyz,26,H,267.295,23.64
mol_0116_0001.xyz,41,H,285.492,45.028
mol_0118_0001.xyz,29,H,265.921,37.462
mol_0122_0001.xyz,19,H,157.854,29.251
mol_0124_0001.xyz,15,H,186.002,22.16
mol_0126_0001.xyz,41,H,311.482,44.7
mol_0133_0001.xyz,40,H,246.415,41.07
mol_0134_0001.xyz,31,H,301.585,39.268
mol_0135_0001.xyz,22,H,265.64,25.728
mol_0138_0001.xyz,19,H,182.51,44.376
mol_0141_0001.xyz,34,H,276.003,29.714
mol_0142_0001.xyz,38,H,285.193,35.718
mol_0144_0001.xyz,28,H,277.091,37.276
mol_0145_0001.xyz,23,H,220.722,30.225
mol_0148_0001.xyz,30,H,289.984,40.744
mol_0150_0001.xyz,38,H,312.237,36.087
mol_0152_0001.xyz,44,H,373.562,44.189
mol_0155_0001.xyz,42,H,278.378,26.803
mol_0157_0001.xyz,31,H,243.462,42.419
mol_0158_0001.xyz,23,H,276.995,25.6
mol_0164_0001.xyz,48,H,310.565,54.87
