name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00040,1.6002152096391963e-05,-457.5743156756949,3,19.603335132030146
fragment_00040,2.9978034690750994,-457.5695383972778,3,19.56873052620585
fragment_00041,0.0,-389.76848003733386,3,19.271129616799946
fragment_00041,0.13712482515586327,-389.76826151501535,3,22.168918646055126
fragment_00041,0.14017438875365368,-389.7682566552264,3,22.170551271562605
fragment_00041,0.43256120751775545,-389.7677907071717,3,23.285139863182998
fragment_00041,0.4544582176095864,-389.76775581206493,3,23.243988455606654
fragment_00041,0.5685725487303335,-389.7675739593028,3,19.54818742319221
fragment_00041,0.5791624419092954,-389.7675570832338,3,19.57012007255181
fragment_00042,0.0,-784.4014188034757,3,21.518782868191636
fragment_00042,0.0005783050232305182,-784.4014178818879,3,21.510519114744163
fragment_00043,0.0,-609.0182147982517,3,22.09149871709622
fragment_00044,0.0,-800.4600451624373,3,20.6325742674219
fragment_00045,0.0,-386.35748347385,3,21.660174989799458
fragment_00045,0.011027671541299237,-386.35746590013673,3,21.641850798436202
fragment_00045,1.0586647757564505,-386.35579638414134,3,19.175599413728637
fragment_00046,0.0,-662.2287185054108,3,23.743076467823634
fragment_00046,0.0014863181557015263,-662.2287161368121,3,23.736740413236088
fragment_00047,0.0,-327.13707956173937,3,18.0285853934321
fragment_00048,0.0,-460.4570034886487,3,20.53929889889834
fragment_00048,0.0005454017971390913,-460.4570026194956,3,20.524917753137565
fragment_00048,0.1868463998887179,-460.4567057299572,3,20.01768525126634
fragment_00048,1.6403755735793937,-460.4543893837764,3,20.11795055685335
fragment_00049,0.0,-662.2239209255866,3,22.131816976025746
fragment_00049,0.0018748598852437964,-662.2239179378072,3,22.128998791963596
fragment_00050,0.0,-668.2723789012258,3,22.185218581042268
fragment_00050,0.002019289830291628,-668.2723756832826,3,22.185993239267948
fragment_00051,0.0,-545.6282255057382,3,18.643150825619085
fragment_00051,0.26518027760980734,-545.6278029140666,3,17.293751893022883
fragment_00051,0.26739104967548033,-545.627799390977,3,17.28231997075667
fragment_00051,1.1668907242654456,-545.6263659470025,3,17.535710679956413
fragment_00051,1.16904003398298,-545.6263625218594,3,17.53999845430056
fragment_00051,3.0346723317404316,-545.6233894475475,3,16.648087869240545
fragment_00052,0.0,-691.6324037979801,3,22.144843499560654
fragment_00052,0.00014881230465766922,-691.6324035608326,3,22.139344530524916
fragment_00053,0.0,-518.0424596851313,3,23.16558604324722
fragment_00053,0.0012076589527842984,-518.0424577606043,3,23.161669992522047
fragment_00053,3.1387444681975416,-518.0374577774345,3,23.30092423037664
fragment_00054,0.0,-555.9431214868017,3,22.16648853393864
fragment_00054,0.0023398859839392763,-555.9431177579561,3,22.162826399501505
fragment_00055,0.0,-388.53198249847003,3,22.578751752862715
fragment_00055,1.3402452395222026,-388.52984668172957,3,24.255992892567622
fragment_00056,0.0,-473.6371114672768,3,19.352525249008664
fragment_00056,0.0005589978755021116,-473.63711057645696,3,19.34980974032078
fragment_00057,0.0,-954.2206500508414,3,20.71654615146272
fragment_00058,0.0,-668.2718255335017,3,22.143998551728696
fragment_00058,3.987765195440186e-05,-668.2718254699525,3,22.14075041637191
fragment_00059,0.0,-1382.9590582252338,3,25.39070251602324
fragment_00059,0.0012388247805500188,-1382.959056251041,3,25.391299504261127
