name,E_rel(kcal/mol),E_tot,pct_V_bur_r2.5,pct_V_bur_r3.5,pct_V_bur_r4.5,pct_V_bur_r5.5,pct_V_bur_r6.5,pct_V_bur_r7.5,pct_V_bur_r8.5
fragment_00051,0.26739104967548033,-545.627799390977,25.49853030552062,17.28231997075667,10.990273531941318,6.160906113315827,3.7326064830739423,2.429398544723427,1.6689924193873507
fragment_00051,1.1668907242654456,-545.6263659470025,25.890894774462097,17.535710679956413,10.979891383734024,6.161336632304675,3.7328673145067373,2.4295683090707074,1.6691090471878027
fragment_00051,1.16904003398298,-545.6263625218594,25.897754419493545,17.53999845430056,10.982413230459455,6.162807572183236,3.7337584885687907,2.4301483372572474,1.6695075255060143
fragment_00051,3.0346723317404316,-545.6233894475475,24.533242106349512,16.648087869240545,10.998756107290495,6.16029621141496,3.7322369718774806,2.4291580452314463,1.668827196670043
fragment_00052,0.0,-691.6324037979801,29.74158443658298,22.144843499560654,15.406080447730982,11.224703960185039,8.351575190031566,6.2987993229449275,4.483051162089123
fragment_00052,0.00014881230465766922,-691.6324035608326,29.739114813561972,22.139344530524916,15.402872471914897,11.221311028418821,8.349779298569935,6.298908047424236,4.482861641913388
fragment_00053,0.0,-518.0424596851313,28.28469315597347,23.16558604324722,16.583434316968525,10.793685075718424,6.551509589087247,4.264105507410072,2.929432794299078
fragment_00053,0.0012076589527842984,-518.0424577606043,28.283048366073032,23.161669992522047,16.581935845182166,10.792931667487943,6.551107473961687,4.2638437873746815,2.9292529931067146
fragment_00053,3.1387444681975416,-518.0374577774345,28.422305929658997,23.30092423037664,16.55953455088516,10.79729067225002,6.553683184360547,4.265520210304073,2.9304046926361793
fragment_00054,0.0,-555.9431214868017,29.77118930726144,22.16648853393864,15.31104850526542,10.727501230578037,7.316408633737785,5.185805663395214,3.7071409841559197
fragment_00054,0.0023398859839392763,-555.9431177579561,29.765426719261228,22.162826399501505,15.309795840568444,10.72805732269272,7.316408633737785,5.185459061186182,3.7068251171963613
fragment_00055,0.0,-388.53198249847003,29.669642925397323,22.578751752862715,15.004249368326075,8.937269257517983,5.414675789246028,3.524187599789605,2.4211105260283126
fragment_00055,1.3402452395222026,-388.52984668172957,30.903976180374805,24.255992892567622,15.8326450110994,8.939134839802987,5.415806058788144,3.5249232452944854,2.4216159131636052
fragment_00056,0.0,-473.6371114672768,26.021129721506597,19.352525249008664,12.937881009943675,7.881134424710928,4.774986700313921,3.107840538085075,2.1350808454193753
fragment_00056,0.0005589978755021116,-473.63711057645696,26.010198503862664,19.34980974032078,12.937695975329133,7.881475252243766,4.775171455912151,3.107960787831065,2.135163456778029
fragment_00057,0.0,-954.2206500508414,28.739641306342122,20.71654615146272,14.699320542439406,10.594460840345542,8.077699510234645,5.971871179417996,4.220176959361626
fragment_00058,0.0,-668.2718255335017,29.732596406334206,22.143998551728696,15.72567940843371,11.839236316716317,8.380071443095538,5.71190537561635,3.924399138431563
fragment_00058,3.987765195440186e-05,-668.2718254699525,29.74363972724215,22.14075041637191,15.72936119038527,11.840671380012475,8.381024730623619,5.71211050753598,3.9245546421654987
fragment_00059,0.0,-1382.9590582252338,31.892774079870968,25.39070251602324,18.80809663454642,12.79071915865109,8.599982459284401,6.008455396256865,4.146069711157645
fragment_00059,0.0012388247805500188,-1382.959056251041,31.877922877133564,25.391299504261127,18.80756480369751,12.790373320661551,8.599775598584905,6.008886880639536,4.146006537765735
fragment_00060,0.0,-617.3791052477303,32.46841853798376,25.578552042878087,18.834718701487553,14.400703754409228,10.133670675319749,6.769707023518869,4.650776517614394
fragment_00060,0.00010618285268484597,-617.3791050785171,32.44642526101739,25.559808139385105,18.823550603601305,14.392721221984003,10.131562287904648,6.76975653812016,4.650810534056193
fragment_00061,0.0,-3037.1909430811106,29.767528972877106,22.162057911842766,15.479737656211212,11.497332486406812,8.074026134222768,5.411542730676502,3.717720097555268
fragment_00061,2.6490301326689453e-05,-3037.1909430388955,29.76962400267546,22.167177618299288,15.481517555922874,11.498991502213242,8.074493457206527,5.411422480930512,3.7176374861966144
fragment_00062,0.0,-495.7322405939828,28.52283129893684,19.621900842270463,13.902517384451082,9.69345728406684,6.05143052455918,3.938624812587234,2.7058281438821625
fragment_00063,0.0,-424.4995915694444,28.76603161316585,20.71810875376075,13.021636078165253,8.345825858297903,5.094874716685441,3.3160423629952205,2.278115123690586
fragment_00063,1.2631904865968746,-424.497578547269,29.61497739095868,22.857481052364058,14.615051560302595,8.429167159222246,5.1068403586649564,3.3238303024266966,2.2834654240363292
fragment_00063,1.2660950295115352,-424.4975739185852,29.649257254028104,22.889266887570766,14.623357220076915,8.42984881428792,5.107253341766882,3.3240990959765564,2.283650084720378
fragment_00064,0.0,-347.94724493225175,28.146619271490277,18.143050101651486,11.046343682511942,6.701386827231115,4.068416084822381,2.6479630683321305,1.8191458529778288
fragment_00064,0.32460977746616626,-347.9467276336437,28.31252078388203,18.26675439420998,11.0991714587213,6.709710194348828,4.070959191292142,2.6496182707181117,1.8202829740322373
fragment_00064,0.34983020060221093,-347.94668744234116,28.330708721610236,18.28313808769517,11.104018644635115,6.709674317766424,4.070709227835713,2.6494555798853012,1.820171205723471
fragment_00064,0.5147782905068573,-347.94642458082797,28.389620764586603,18.35711724382831,11.13961926009672,6.713226099424413,4.071285230583137,2.649830476152212,1.8204287587828025
fragment_00065,0.0,-440.5774535334755,31.26383224331752,21.360277171635023,13.225311497529798,7.70758145733189,4.669665141346183,3.0392911093562502,2.0879875114951276
fragment_00065,1.2319206122497925,-440.5754903430167,29.028824138735043,20.864436932310724,13.528921651789954,7.702415229465724,4.666535164152632,3.0372539371888894,2.086587977889702
fragment_00065,1.2324461501800508,-440.57548950551876,29.035932286311635,20.873584282947057,13.53137799600304,7.703096884531399,4.666948147254558,3.037522730738749,2.0867726385737506
fragment_00065,2.5244368238800274,-440.57343058732374,29.739011776577566,20.200181730196807,12.68249818721797,7.697625705714799,4.671827868643116,3.040698738735782,2.0889545503405436
fragment_00065,2.6348579585416103,-440.5732546200448,29.21777353081701,20.83644620025998,13.506978310153087,7.706738357645398,4.669154346456958,3.0389586541761604,2.087759115385909
fragment_00065,2.6458823216895793,-440.5732370516038,29.18031596289175,20.826225545147047,13.512218511140993,7.70711506176064,4.669382573960655,3.0391071979800306,2.0878611647113043
fragment_00065,2.998967103967588,-440.57267437518715,28.87133238925741,20.446875250227166,13.337130295632488,7.70329420573462,4.66706769499459,3.0376005393979195,2.0868260929822915
fragment_00065,3.0098962292557045,-440.57265695851737,28.881359041836525,20.43148736766247,13.32425905195594,7.703742663014669,4.6673393944037525,3.037777377259669,2.0869475802744293
fragment_00066,0.0,-937.347659584682,31.551668781628877,25.34017714346588,18.133080416984477,12.691382907886506,8.139962146838316,5.300700758931514,3.6415718628433744
fragment_00066,0.015934843861576575,-937.3476341908919,31.033507435160924,24.33464815014674,16.902988814135966,12.337723490927798,8.14276608474087,5.299788275564883,3.6409449884159435
fragment_00066,0.033299512811240745,-937.3476065185305,32.728846793335556,27.635321287754994,19.963274292954814,13.008943280771948,8.146330780989084,5.302108388311046,3.6425389016887904
fragment_00066,1.5154470318980178,-937.3452445661133,31.579229019742748,24.88389645583052,17.76049598632304,12.500047088622582,8.145298323234265,5.301436404436395,3.6420772499786676
fragment_00067,0.0,-662.2251958532441,31.90261782906329,25.418982355046378,18.048642293117958,12.227220094015799,7.685615526860475,5.002247962898568,3.436535330156781
fragment_00068,0.0,-503.1661729918536,31.4327214349193,24.78800297725353,17.125324973487928,11.877426938685307,7.292977276691613,4.746696032126205,3.260971614542787
fragment_00068,3.6160196889799323,-503.1604104976787,32.35885439958414,27.706371299144557,19.7278111741193,12.058191099127535,7.30549718546582,4.754844720795651,3.2665697489644914
fragment_00069,0.0,-389.76947501161084,33.88894728292548,28.095975825009834,17.87272075820468,9.991556446331233,6.05341936423425,3.939919265735245,2.70671743086061
fragment_00069,0.9304030446784431,-389.76799231998126,31.851403058786648,24.931243220059294,15.960201677149533,9.954226862339938,6.0552125803347225,3.941086395622796,2.7075192469887193
fragment_00069,1.1214476106755429,-389.7676878710862,33.37964803375941,27.717139280238516,17.850286147725196,9.998713824520818,6.057755686804483,3.942741598008777,2.7086563680431275
fragment_00069,2.905875464486253,-389.764844204293,32.28348713793493,26.88729133666382,17.59158397520337,9.989906123540653,6.052419510408532,3.9392685024040044,2.706270357625544
fragment_00070,0.0,-389.7694745045675,33.935137407789625,28.138418423297185,17.87753519286232,9.990354580820702,6.052691209817694,3.9394453402657543,2.706391844917681
fragment_00070,0.9266449393886409,-389.76799780185985,31.855589320184237,24.940016237044134,15.963149215872823,9.95632564241057,6.056658021191466,3.942027173047306,2.7081655593828913
fragment_00070,1.121502285471223,-389.767687276913,33.390034269026195,27.71345396919559,17.845700971860776,9.996310093499755,6.056299377971372,3.941793747069796,2.7080051961572695
fragment_00070,2.9386786153602786,-389.76479142210127,32.15811884139955,26.7265935336079,17.489400055939146,9.98696424378353,6.050637162284427,3.938108446030923,2.7054734009891206
fragment_00071,0.0,-555.9427516261519,29.772213441681178,22.1509314413232,15.472695474464032,11.377642084643577,7.899119735893597,5.394934118700929,3.706344027519496
fragment_00071,0.00046872694714865615,-555.942750879188,29.772497935969177,22.157834896290606,15.477403425274641,11.379513789792286,7.899540773658632,5.39533023551125,3.7066064400705137
